id,text,cleaned_text,created_at,username,user_id,language,retweet_count,like_count,reply_count,quote_count,impression_count,hashtags,mentions,source,is_retweet,is_reply,in_reply_to_user_id,conversation_id,user_followers_count,user_following_count,user_verified,user_location,possibly_sensitive,sentiment,sentiment_score,subjectivity,emotion,_ingest_timestamp,_source,clean_text,hashtags_array,mentions_array,clean_username,clean_source,clean_user_location,created_at_ts,sentiment_index,emotion_index
1.73194e+18,Audience yet reach institution institution road fear floor. This live raise development agency material new success. #Phishing @seanthompson @janice37,Audience yet reach institution institution road fear floor. This live raise development agency material new success.,20-08-2024 17:43,@martinezjessica,862616054,es,2,7,1,3,48,#Phishing,"@seanthompson, @janice37",Twitter for iPhone,False,False,,4.51534e+18,3335,626,False,Johnsonland,False,positive,0.191,0.318,sadness,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,audience yet reach institution institution road fear floor this live raise development agency material new success #phishing,"[""#phishing""]","[""@seanthompson"",""@janice37""]",martinezjessica,twitter for iphone,johnsonland,2024-08-20T17:43:00.000Z,1,1
2.00118e+18,Skill floor music PM dog safe customer back stand win. #DDoS @pittmanelizabeth,Skill floor music PM dog safe customer back stand win.,16-08-2024 05:24,@rhendrix,938917584,en,2,7,0,0,67,#DDoS,@pittmanelizabeth,TweetDeck,False,False,,4.01456e+18,3460,1912,True,Wheelerview,False,positive,0.433,0.3,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,skill floor music pm dog safe customer back stand win #ddos,"[""#ddos""]","[""@pittmanelizabeth""]",rhendrix,tweetdeck,wheelerview,2024-08-16T05:24:00.000Z,1,3
7.41316e+18,Patch for DDoS vulnerability released. #MFA #SOC ,Patch for DDoS vulnerability released.,21-11-2024 22:02,@john17,370852933,en,2,7,0,1,42,"#MFA, #SOC",NaN,TweetDeck,False,False,,2.98551e+18,40732,991,False,South Jeremy,False,neutral,0.0,0.0,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,patch for ddos vulnerability released #mfa #soc,"[""#mfa"",""#soc""]",[],john17,tweetdeck,south jeremy,2024-11-21T22:02:00.000Z,0,3
2.79205e+18,Goal tell local itself allow final. Tv key ever. #ZeroDay #InfoSec @aking @riverashane,Goal tell local itself allow final. Tv key ever.,07-09-2024 04:18,@iwaller,166069919,en,3,4,0,1,48,"#ZeroDay, #InfoSec","@aking, @riverashane",Twitter for iPhone,True,True,,4.92281e+18,1035,1226,False,NaN,False,neutral,0.0,0.667,surprise,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,goal tell local itself allow final tv key ever #zeroday #infosec,"[""#zeroday"",""#infosec""]","[""@aking"",""@riverashane""]",iwaller,twitter for iphone,NaN,2024-09-07T04:18:00.000Z,0,5
2.80134e+18,Outside recently memory first into piece firm. Professional feel enjoy no instead lawyer. #ZeroDay #SOC #CyberSecurity @ashleybrown,Outside recently memory first into piece firm. Professional feel enjoy no instead lawyer.,27-12-2024 19:34,@tmartin,47234090,es,2,6,0,1,57,"#ZeroDay, #SOC, #CyberSecurity",@ashleybrown,Twitter for iPhone,True,False,,8.99633e+18,6000,70,False,NaN,False,neutral,0.092,0.272,joy,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,outside recently memory first into piece firm professional feel enjoy no instead lawyer #zeroday #soc #cybersecurity,"[""#zeroday"",""#soc"",""#cybersecurity""]","[""@ashleybrown""]",tmartin,twitter for iphone,NaN,2024-12-27T19:34:00.000Z,0,0
7.5926e+18,Security audit went smoothly. #InfoSec #MFA #CyberSecurity @rkennedy,Security audit went smoothly.,28-11-2024 05:55,@hamiltonandrew,445732248,en,2,9,2,1,59,"#InfoSec, #MFA, #CyberSecurity",@rkennedy,TweetDeck,False,False,,3.44132e+18,1404,1163,False,NaN,False,positive,0.4,0.5,joy,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,security audit went smoothly #infosec #mfa #cybersecurity,"[""#infosec"",""#mfa"",""#cybersecurity""]","[""@rkennedy""]",hamiltonandrew,tweetdeck,NaN,2024-11-28T05:55:00.000Z,1,0
2.54318e+18,Writer employee direction clear response until news provide moment writer. Career data movie seek modern case group thing. #ZeroDay #InfoSec #Ransomware ,Writer employee direction clear response until news provide moment writer. Career data movie seek modern case group thing.,21-11-2024 16:08,@vbanks,801519295,en,2,12,1,1,60,"#ZeroDay, #InfoSec, #Ransomware",NaN,Twitter for iPhone,False,False,503083240.0,4.48293e+18,3591,1399,False,Lopezchester,False,positive,0.15,0.342,sadness,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,writer employee direction clear response until news provide moment writer career data movie seek modern case group thing #zeroday #infosec #ransomware,"[""#zeroday"",""#infosec"",""#ransomware""]",[],vbanks,twitter for iphone,lopezchester,2024-11-21T16:08:00.000Z,1,1
4.95079e+18,Work art growth health environmental never nice fine make unit relationship. Claim certainly discussion hand positive all role chance. #ThreatIntel #Firewall @sgutierrez,Work art growth health environmental never nice fine make unit relationship. Claim certainly discussion hand positive all role chance.,14-01-2025 15:20,@cfields,368137816,en,4,5,1,1,52,"#ThreatIntel, #Firewall",@sgutierrez,Twitter Web App,False,True,,4.83431e+18,19020,52,False,NaN,False,positive,0.14,0.654,surprise,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,work art growth health environmental never nice fine make unit relationship claim certainly discussion hand positive all role chance #threatintel #firewall,"[""#threatintel"",""#firewall""]","[""@sgutierrez""]",cfields,twitter web app,NaN,2025-01-14T15:20:00.000Z,1,5
8.28151e+18,Love the new MFA system. #Hacking ,Love the new MFA system.,20-03-2025 10:52,@mjones,776677383,en,1,6,2,1,51,#Hacking,NaN,Twitter for iPhone,False,False,,7.77253e+18,17957,1211,False,NaN,False,positive,0.318,0.527,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,love the new mfa system #hacking,"[""#hacking""]",[],mjones,twitter for iphone,NaN,2025-03-20T10:52:00.000Z,1,3
1.00668e+18,Monitoring for potential Man-in-the-Middle. #CVE @knightmercedes @williamsdaniel,Monitoring for potential Man-in-the-Middle.,28-08-2024 08:32,@qkelly,250024542,es,5,5,1,1,50,#CVE,"@knightmercedes, @williamsdaniel",Twitter Web App,False,False,,1.91587e+18,5917,473,False,NaN,False,neutral,0.0,1.0,fear,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,monitoring for potential man in the middle #cve,"[""#cve""]","[""@knightmercedes"",""@williamsdaniel""]",qkelly,twitter web app,NaN,2024-08-28T08:32:00.000Z,0,4
6.06191e+18,Patch for DDoS vulnerability released. Their final wall very eat area listen million. #DataBreach #Firewall @melissa27,Patch for DDoS vulnerability released. Their final wall very eat area listen million.,18-08-2024 17:47,@michelle20,384703044,en,1,5,0,2,51,"#DataBreach, #Firewall",@melissa27,TweetDeck,True,False,,6.53534e+18,2722,347,False,Henryberg,True,neutral,0.1,0.65,joy,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,patch for ddos vulnerability released their final wall very eat area listen million #databreach #firewall,"[""#databreach"",""#firewall""]","[""@melissa27""]",michelle20,tweetdeck,henryberg,2024-08-18T17:47:00.000Z,0,0
1.35485e+18,Professor near media throw rather station argue similar cup board. #InfoSec @xbrooks,Professor near media throw rather station argue similar cup board.,06-01-2025 15:21,@ghudson,648209626,en,1,7,0,1,54,#InfoSec,@xbrooks,TweetDeck,False,True,524216835.0,2.27583e+18,32686,1565,False,Lake Sethside,False,neutral,0.05,0.4,sadness,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,professor near media throw rather station argue similar cup board #infosec,"[""#infosec""]","[""@xbrooks""]",ghudson,tweetdeck,lake sethside,2025-01-06T15:21:00.000Z,0,1
2.5215e+18,Man-in-the-Middle took down our corporate network. #SOC #Hacking #DDoS ,Man-in-the-Middle took down our corporate network.,27-02-2025 20:42,@epotter,869672397,en,2,8,1,1,55,"#SOC, #Hacking, #DDoS",NaN,Twitter Web App,True,True,,4.13323e+18,11294,759,False,Port Troyborough,False,neutral,-0.078,0.144,joy,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,man in the middle took down our corporate network #soc #hacking #ddos,"[""#soc"",""#hacking"",""#ddos""]",[],epotter,twitter web app,port troyborough,2025-02-27T20:42:00.000Z,0,0
3.69174e+18,A chair almost against especially challenge learn inside smile. Financial offer fill provide full. #DDoS @wnunez @booneteresa,A chair almost against especially challenge learn inside smile. Financial offer fill provide full.,02-09-2024 10:26,@victor74,237119015,en,1,9,0,3,51,#DDoS,"@wnunez, @booneteresa",TweetDeck,False,False,,5.66898e+18,3470,157,False,NaN,False,positive,0.162,0.413,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,a chair almost against especially challenge learn inside smile financial offer fill provide full #ddos,"[""#ddos""]","[""@wnunez"",""@booneteresa""]",victor74,tweetdeck,NaN,2024-09-02T10:26:00.000Z,1,3
3.623e+18,Man-in-the-middle attack on email system. #Phishing #CyberSecurity @millerrobert,Man-in-the-middle attack on email system.,06-01-2025 21:46,@williamhaynes,278805560,en,2,6,0,1,56,"#Phishing, #CyberSecurity",@millerrobert,TweetDeck,False,False,,8.59633e+18,4142,395,False,Jamesside,False,neutral,0.0,0.0,joy,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,man in the middle attack on email system #phishing #cybersecurity,"[""#phishing"",""#cybersecurity""]","[""@millerrobert""]",williamhaynes,tweetdeck,jamesside,2025-01-06T21:46:00.000Z,0,0
4.18043e+18,Return gas outside too management first use cost employee attorney general follow. #Hacking #Hacking #ThreatIntel @kathrynwilliams,Return gas outside too management first use cost employee attorney general follow.,15-01-2025 10:45,@rossshelly,28425818,en,1,13,1,2,41,"#Hacking, #Hacking, #ThreatIntel",@kathrynwilliams,Twitter Web App,False,False,,2.0101e+18,2169,1259,False,NaN,False,positive,0.1,0.294,surprise,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,return gas outside too management first use cost employee attorney general follow #hacking #hacking #threatintel,"[""#hacking"",""#hacking"",""#threatintel""]","[""@kathrynwilliams""]",rossshelly,twitter web app,NaN,2025-01-15T10:45:00.000Z,1,5
7.48831e+18,After probably phone you owner manager relate far. Dinner simply window or finally. #MFA #CyberSecurity #CVE @ffox,After probably phone you owner manager relate far. Dinner simply window or finally.,29-12-2024 00:38,@natalie04,408418943,en,3,4,3,1,47,"#MFA, #CyberSecurity, #CVE",@ffox,Twitter for iPhone,False,True,,3.22504e+18,2321,738,False,NaN,True,neutral,0.033,0.786,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,after probably phone you owner manager relate far dinner simply window or finally #mfa #cybersecurity #cve,"[""#mfa"",""#cybersecurity"",""#cve""]","[""@ffox""]",natalie04,twitter for iphone,NaN,2024-12-29T00:38:00.000Z,0,3
7.07605e+18,Wall can player share rest trial lose skin smile south decision similar. #Ransomware #DataBreach #Firewall @hartalejandro,Wall can player share rest trial lose skin smile south decision similar.,14-09-2024 08:37,@yburton,686863745,en,4,11,0,1,59,"#Ransomware, #DataBreach, #Firewall",@hartalejandro,Android,False,True,385355347.0,3.87267e+18,29562,1861,False,NaN,False,positive,0.15,0.25,fear,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,wall can player share rest trial lose skin smile south decision similar #ransomware #databreach #firewall,"[""#ransomware"",""#databreach"",""#firewall""]","[""@hartalejandro""]",yburton,android,NaN,2024-09-14T08:37:00.000Z,1,4
2.90222e+18,Great database update! Against others kind factor. #ZeroDay ,Great database update! Against others kind factor.,28-10-2024 06:59,@christinamartin,210676685,en,4,7,3,0,35,#ZeroDay,NaN,Twitter for iPhone,False,True,,3.87276e+18,39017,745,False,North Nicolas,False,positive,0.8,0.825,fear,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,great database update against others kind factor #zeroday,"[""#zeroday""]",[],christinamartin,twitter for iphone,north nicolas,2024-10-28T06:59:00.000Z,1,4
5.7362e+18,Capital campaign call green give page wide anyone turn. Exist option ability poor. #Firewall #DataBreach #Ransomware @kelliott @wardmelinda,Capital campaign call green give page wide anyone turn. Exist option ability poor.,12-01-2025 18:24,@jeremy56,90106332,es,3,6,2,0,48,"#Firewall, #DataBreach, #Ransomware","@kelliott, @wardmelinda",TweetDeck,False,False,,4.99574e+18,639,582,False,NaN,False,negative,-0.233,0.433,joy,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,capital campaign call green give page wide anyone turn exist option ability poor #firewall #databreach #ransomware,"[""#firewall"",""#databreach"",""#ransomware""]","[""@kelliott"",""@wardmelinda""]",jeremy56,tweetdeck,NaN,2025-01-12T18:24:00.000Z,2,0
8.07658e+18,Which practice yes development daughter enter argue than reality method. #InfoSec @perrydenise,Which practice yes development daughter enter argue than reality method.,07-09-2024 07:38,@casejohn,691716110,en,8,9,1,1,48,#InfoSec,@perrydenise,Android,False,True,,4.04846e+18,20663,1123,False,Cherylport,False,neutral,0.0,0.0,anger,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,which practice yes development daughter enter argue than reality method #infosec,"[""#infosec""]","[""@perrydenise""]",casejohn,android,cherylport,2024-09-07T07:38:00.000Z,0,2
9.60754e+18,Monitoring for potential Malware. #Firewall #Firewall ,Monitoring for potential Malware.,03-01-2025 06:42,@marcuscole,786957498,en,7,8,1,2,58,"#Firewall, #Firewall",NaN,TweetDeck,False,False,306797812.0,6.27446e+18,733,1613,False,Melodytown,False,neutral,0.0,1.0,fear,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,monitoring for potential malware #firewall #firewall,"[""#firewall"",""#firewall""]",[],marcuscole,tweetdeck,melodytown,2025-01-03T06:42:00.000Z,0,4
8.77559e+18,Analyzing brute force attempts. Decide real strategy choose clear PM some. #Hacking @phillipwalsh,Analyzing brute force attempts. Decide real strategy choose clear PM some.,31-08-2024 07:03,@stantonwilliam,556188159,en,3,5,1,2,54,#Hacking,@phillipwalsh,Twitter Web App,False,False,,3.12964e+18,1712,1596,False,NaN,False,positive,0.15,0.342,anger,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,analyzing brute force attempts decide real strategy choose clear pm some #hacking,"[""#hacking""]","[""@phillipwalsh""]",stantonwilliam,twitter web app,NaN,2024-08-31T07:03:00.000Z,1,2
5.06027e+18,Analyzing brute force attempts. Eight should window measure design less. #CVE ,Analyzing brute force attempts. Eight should window measure design less.,25-01-2025 19:00,@dwilliams,258282823,en,3,18,0,2,46,#CVE,NaN,TweetDeck,False,False,,9.52002e+18,25,257,False,Melissamouth,False,negative,-0.167,0.067,surprise,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,analyzing brute force attempts eight should window measure design less #cve,"[""#cve""]",[],dwilliams,tweetdeck,melissamouth,2025-01-25T19:00:00.000Z,2,5
3.68408e+18,Perform water return point usually his. #CVE #ZeroDay @jacobsullivan,Perform water return point usually his.,30-08-2024 07:22,@jennifer32,954271554,en,3,10,0,0,48,"#CVE, #ZeroDay",@jacobsullivan,TweetDeck,False,False,262614351.0,7.98918e+18,18262,929,False,Cookberg,False,negative,-0.25,0.25,anger,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,perform water return point usually his #cve #zeroday,"[""#cve"",""#zeroday""]","[""@jacobsullivan""]",jennifer32,tweetdeck,cookberg,2024-08-30T07:22:00.000Z,2,2
5.66377e+18,When many moment effort make loss. Your score political kid under material professional clear. #CVE #Ransomware @christinehowell,When many moment effort make loss. Your score political kid under material professional clear.,13-02-2025 21:34,@paultrujillo,433745931,es,3,15,0,0,55,"#CVE, #Ransomware",@christinehowell,Twitter Web App,False,False,,9.63624e+18,2898,1649,False,Michaelview,False,positive,0.175,0.271,sadness,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,when many moment effort make loss your score political kid under material professional clear #cve #ransomware,"[""#cve"",""#ransomware""]","[""@christinehowell""]",paultrujillo,twitter web app,michaelview,2025-02-13T21:34:00.000Z,1,1
6.6842e+18,Term southern nation different medical gun win. Child close speak score adult information truth. #CyberSecurity @stewartjennifer,Term southern nation different medical gun win. Child close speak score adult information truth.,08-11-2024 03:52,@gabriel47,371766589,es,1,5,0,1,40,#CyberSecurity,@stewartjennifer,Android,False,True,,2.66607e+18,1553,1243,False,Rosariostad,False,positive,0.18,0.26,surprise,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,term southern nation different medical gun win child close speak score adult information truth #cybersecurity,"[""#cybersecurity""]","[""@stewartjennifer""]",gabriel47,android,rosariostad,2024-11-08T03:52:00.000Z,1,5
1.0657e+18,Man-in-the-middle attack on email system. #Firewall #ThreatIntel @jessica33,Man-in-the-middle attack on email system.,02-08-2024 07:02,@cherrysean,72314416,en,1,8,2,2,41,"#Firewall, #ThreatIntel",@jessica33,Android,False,False,,2.12297e+18,5244,1882,False,NaN,False,neutral,0.0,0.0,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,man in the middle attack on email system #firewall #threatintel,"[""#firewall"",""#threatintel""]","[""@jessica33""]",cherrysean,android,NaN,2024-08-02T07:02:00.000Z,0,3
9.07274e+18,Our SOC team responded fast. #Firewall @charlesortega @lisa56,Our SOC team responded fast.,25-12-2024 03:38,@jensenrodney,103527125,en,5,10,0,1,54,#Firewall,"@charlesortega, @lisa56",Android,False,False,,5.71698e+18,324,1773,True,Port Stevenstad,False,positive,0.2,0.6,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,our soc team responded fast #firewall,"[""#firewall""]","[""@charlesortega"",""@lisa56""]",jensenrodney,android,port stevenstad,2024-12-25T03:38:00.000Z,1,3
1.79789e+18,Anything both after after analysis material interest production side ground staff miss trip than. Argue above building by for mention prepare. #Hacking #Phishing @nlee @riverajason,Anything both after after analysis material interest production side ground staff miss trip than. Argue above building by for mention prepare.,20-10-2024 18:39,@ydavenport,736820518,en,4,5,0,1,45,"#Hacking, #Phishing","@nlee, @riverajason",Android,False,False,,2.85312e+18,1158,171,False,East Jessica,False,neutral,0.0,0.1,joy,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,anything both after after analysis material interest production side ground staff miss trip than argue above building by for mention prepare #hacking #phishing,"[""#hacking"",""#phishing""]","[""@nlee"",""@riverajason""]",ydavenport,android,east jessica,2024-10-20T18:39:00.000Z,0,0
9.95967e+18,Plant trade raise remember understand marriage push soldier simple condition treat. Little create baby think clear employee soldier much. #Ransomware ,Plant trade raise remember understand marriage push soldier simple condition treat. Little create baby think clear employee soldier much.,08-02-2025 22:20,@michelejohnson,525063210,en,3,7,2,3,59,#Ransomware,NaN,TweetDeck,False,False,,1.57747e+18,2538,365,False,Seanborough,False,neutral,0.028,0.36,joy,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,plant trade raise remember understand marriage push soldier simple condition treat little create baby think clear employee soldier much #ransomware,"[""#ransomware""]",[],michelejohnson,tweetdeck,seanborough,2025-02-08T22:20:00.000Z,0,0
2.01191e+18,Financial prepare economy participant speak son order. #InfoSec #DDoS ,Financial prepare economy participant speak son order.,19-11-2024 07:03,@ukeller,503471841,en,4,14,0,3,27,"#InfoSec, #DDoS",NaN,Twitter for iPhone,False,False,,9.71663e+18,2196,1942,False,Thompsonview,False,neutral,0.0,0.0,fear,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,financial prepare economy participant speak son order #infosec #ddos,"[""#infosec"",""#ddos""]",[],ukeller,twitter for iphone,thompsonview,2024-11-19T07:03:00.000Z,0,4
5.11226e+18,Malware in supply chain detected. Need according offer usually stock. #DDoS #MFA #SOC @qgriffin,Malware in supply chain detected. Need according offer usually stock.,12-10-2024 23:14,@anthonyshannon,799931791,en,1,11,2,0,57,"#DDoS, #MFA, #SOC",@qgriffin,TweetDeck,False,True,,3.00766e+18,1175,1022,False,Lake Daisy,False,negative,-0.25,0.25,anger,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,malware in supply chain detected need according offer usually stock #ddos #mfa #soc,"[""#ddos"",""#mfa"",""#soc""]","[""@qgriffin""]",anthonyshannon,tweetdeck,lake daisy,2024-10-12T23:14:00.000Z,2,2
8.18494e+18,Former positive arrive purpose time choose become traditional so visit bed most. #ZeroDay #Phishing ,Former positive arrive purpose time choose become traditional so visit bed most.,25-10-2024 00:42,@banderson,234110149,en,1,5,1,0,52,"#ZeroDay, #Phishing",NaN,Android,False,False,,7.39465e+18,827,1416,False,Kellyville,False,positive,0.182,0.449,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,former positive arrive purpose time choose become traditional so visit bed most #zeroday #phishing,"[""#zeroday"",""#phishing""]",[],banderson,android,kellyville,2024-10-25T00:42:00.000Z,1,3
2.525e+18,Malware in supply chain detected. #DataBreach @joshua56,Malware in supply chain detected.,22-10-2024 03:36,@ebean,256031176,en,6,14,1,0,49,#DataBreach,@joshua56,Twitter for iPhone,False,False,395928745.0,5.23099e+18,621,559,False,Shaffermouth,False,neutral,0.0,0.0,sadness,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,malware in supply chain detected #databreach,"[""#databreach""]","[""@joshua56""]",ebean,twitter for iphone,shaffermouth,2024-10-22T03:36:00.000Z,0,1
7.5769e+18,Someone why result area establish evening ability ball would hot. #DDoS #ThreatIntel ,Someone why result area establish evening ability ball would hot.,04-02-2025 03:28,@matthew64,941448133,en,5,11,2,0,54,"#DDoS, #ThreatIntel",NaN,Twitter for iPhone,False,False,,5.18876e+18,1513,957,False,NaN,True,positive,0.25,0.85,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,someone why result area establish evening ability ball would hot #ddos #threatintel,"[""#ddos"",""#threatintel""]",[],matthew64,twitter for iphone,NaN,2025-02-04T03:28:00.000Z,1,3
2.12528e+18,Have such suffer study house second think rise onto live wind. #Firewall @duranmatthew,Have such suffer study house second think rise onto live wind.,29-01-2025 08:12,@nstone,818200765,en,1,4,2,0,44,#Firewall,@duranmatthew,Twitter for iPhone,False,False,790092984.0,4.09289e+18,682,605,False,Port Karenberg,False,neutral,0.045,0.333,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,have such suffer study house second think rise onto live wind #firewall,"[""#firewall""]","[""@duranmatthew""]",nstone,twitter for iphone,port karenberg,2025-01-29T08:12:00.000Z,0,3
9.31152e+18,We’ve been hit by a sql injection attack. During partner father their set. #CyberSecurity #DDoS #DDoS @davidwarner,We’ve been hit by a sql injection attack. During partner father their set.,14-11-2024 09:53,@shieldsmary,386258803,en,2,7,1,2,47,"#CyberSecurity, #DDoS, #DDoS",@davidwarner,Android,False,False,,6.73871e+18,1083,178,False,Sampsonmouth,False,neutral,0.0,0.0,surprise,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,we ve been hit by a sql injection attack during partner father their set #cybersecurity #ddos #ddos,"[""#cybersecurity"",""#ddos"",""#ddos""]","[""@davidwarner""]",shieldsmary,android,sampsonmouth,2024-11-14T09:53:00.000Z,0,5
7.46162e+18,Sure today detail structure actually data themselves fast. #Firewall #CVE @tapiajenna,Sure today detail structure actually data themselves fast.,19-12-2024 14:18,@reidmarilyn,91692517,en,4,6,3,2,60,"#Firewall, #CVE",@tapiajenna,TweetDeck,False,False,,4.46406e+18,551,223,False,NaN,False,positive,0.233,0.53,anger,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,sure today detail structure actually data themselves fast #firewall #cve,"[""#firewall"",""#cve""]","[""@tapiajenna""]",reidmarilyn,tweetdeck,NaN,2024-12-19T14:18:00.000Z,1,2
6.9887e+18,Official artist offer power born test look. #CyberSecurity @reynoldsdavid @robinsonmelanie,Official artist offer power born test look.,21-03-2025 23:36,@kbrown,776096878,en,2,5,0,2,37,#CyberSecurity,"@reynoldsdavid, @robinsonmelanie",Android,False,False,,4.92601e+18,829,398,False,West Davidmouth,False,neutral,0.0,0.0,sadness,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,official artist offer power born test look #cybersecurity,"[""#cybersecurity""]","[""@reynoldsdavid"",""@robinsonmelanie""]",kbrown,android,west davidmouth,2025-03-21T23:36:00.000Z,0,1
1.45839e+18,Love the new MFA system. #CyberSecurity #MFA ,Love the new MFA system.,01-03-2025 12:45,@bramos,983500224,en,8,14,0,0,60,"#CyberSecurity, #MFA",NaN,Twitter Web App,False,False,,3.0564e+18,147,1036,False,North Brooke,False,positive,0.318,0.527,sadness,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,love the new mfa system #cybersecurity #mfa,"[""#cybersecurity"",""#mfa""]",[],bramos,twitter web app,north brooke,2025-03-01T12:45:00.000Z,1,1
9.98911e+18,Phishing vulnerability exploited. Include allow us hold any. #InfoSec #CyberSecurity #SOC @anelson,Phishing vulnerability exploited. Include allow us hold any.,16-03-2025 22:28,@royedward,729933928,en,2,4,1,0,51,"#InfoSec, #CyberSecurity, #SOC",@anelson,Twitter Web App,False,False,,6.00595e+18,3505,867,False,North William,False,neutral,0.0,0.0,sadness,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,phishing vulnerability exploited include allow us hold any #infosec #cybersecurity #soc,"[""#infosec"",""#cybersecurity"",""#soc""]","[""@anelson""]",royedward,twitter web app,north william,2025-03-16T22:28:00.000Z,0,1
3.76721e+18,Must financial light support much trade check sing lay perform worry scientist. Rather you language effect maybe voice doctor. #MFA ,Must financial light support much trade check sing lay perform worry scientist. Rather you language effect maybe voice doctor.,31-12-2024 16:58,@hudsonscott,433920250,en,2,10,0,1,48,#MFA,NaN,Twitter Web App,False,True,,6.78242e+18,12073,566,False,NaN,False,positive,0.2,0.3,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,must financial light support much trade check sing lay perform worry scientist rather you language effect maybe voice doctor #mfa,"[""#mfa""]",[],hudsonscott,twitter web app,NaN,2024-12-31T16:58:00.000Z,1,3
1.46599e+18,Either sport opportunity great break yes system soon democratic laugh. #DataBreach #InfoSec ,Either sport opportunity great break yes system soon democratic laugh.,08-08-2024 17:11,@jessicamiller,822546013,en,5,11,0,0,46,"#DataBreach, #InfoSec",NaN,Twitter Web App,False,False,,1.29526e+18,593,511,False,NaN,False,positive,0.55,0.425,anger,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,either sport opportunity great break yes system soon democratic laugh #databreach #infosec,"[""#databreach"",""#infosec""]",[],jessicamiller,twitter web app,NaN,2024-08-08T17:11:00.000Z,1,2
6.843e+18,High share miss at adult city movement water sell if. Politics strategy specific budget drive bag society argue. #DataBreach @elizabeth23,High share miss at adult city movement water sell if. Politics strategy specific budget drive bag society argue.,06-09-2024 01:59,@brooksashley,67322962,en,0,8,1,0,67,#DataBreach,@elizabeth23,Android,False,False,,5.43022e+18,11934,769,False,South Tonya,False,neutral,0.087,0.322,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,high share miss at adult city movement water sell if politics strategy specific budget drive bag society argue #databreach,"[""#databreach""]","[""@elizabeth23""]",brooksashley,android,south tonya,2024-09-06T01:59:00.000Z,0,3
1.3234e+18,Someone brother president particularly half mention avoid. #Hacking #MFA #Firewall ,Someone brother president particularly half mention avoid.,14-02-2025 09:16,@patrickcarpenter,531614787,en,3,5,0,2,52,"#Hacking, #MFA, #Firewall",NaN,Twitter for iPhone,True,False,515650398.0,4.10906e+18,801,1455,False,NaN,False,negative,-0.167,0.167,sadness,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,someone brother president particularly half mention avoid #hacking #mfa #firewall,"[""#hacking"",""#mfa"",""#firewall""]",[],patrickcarpenter,twitter for iphone,NaN,2025-02-14T09:16:00.000Z,2,1
